antes CR,liquidate to collateral,liquidate to leveraged
0.816000000000000000,0.816000000000000000,1.300000000000000000
0.818000000000000000,0.818000000000000000,1.300000000000000000
0.820000000000000000,0.820000000000000000,1.300000000000000000
0.822000000000000000,0.822000000000000000,1.300000000000000000
0.824000000000000000,0.824000000000000000,1.300000000000000000
0.826000000000000000,0.826000000000000000,1.300000000000000000
0.828000000000000000,0.828000000000000000,1.300000000000000000
0.830000000000000000,0.830000000000000000,1.300000000000000000
0.832000000000000000,0.832000000000000000,1.300000000000000000
0.834000000000000000,0.834000000000000000,1.300000000000000000
0.836000000000000000,0.836000000000000000,1.300000000000000000
0.838000000000000000,0.838000000000000000,1.300000000000000000
0.840000000000000000,0.840000000000000000,1.300000000000000000
0.842000000000000000,0.842000000000000000,1.300000000000000000
0.844000000000000000,0.844000000000000000,1.300000000000000000
0.846000000000000000,0.846000000000000000,1.300000000000000000
0.848000000000000000,0.848000000000000000,1.300000000000000000
0.850000000000000000,0.850000000000000000,1.300000000000000000
0.852000000000000000,0.852000000000000000,1.300000000000000000
0.854000000000000000,0.854000000000000000,1.300000000000000000
0.856000000000000000,0.856000000000000000,1.300000000000000000
0.858000000000000000,0.858000000000000000,1.300000000000000000
0.860000000000000000,0.860000000000000000,1.300000000000000000
0.862000000000000000,0.862000000000000000,1.300000000000000000
0.864000000000000000,0.864000000000000000,1.300000000000000000
0.866000000000000000,0.866000000000000000,1.300000000000000000
0.868000000000000000,0.868000000000000000,1.300000000000000000
0.870000000000000000,0.870000000000000000,1.300000000000000000
0.872000000000000000,0.872000000000000000,1.300000000000000000
0.874000000000000000,0.874000000000000000,1.300000000000000000
0.876000000000000000,0.876000000000000000,1.300000000000000000
0.878000000000000000,0.878000000000000000,1.300000000000000000
0.880000000000000000,0.880000000000000000,1.300000000000000000
0.882000000000000000,0.882000000000000000,1.300000000000000000
0.884000000000000000,0.884000000000000000,1.300000000000000000
0.886000000000000000,0.886000000000000000,1.300000000000000000
0.888000000000000000,0.888000000000000000,1.300000000000000000
0.890000000000000000,0.890000000000000000,1.300000000000000000
0.892000000000000000,0.892000000000000000,1.300000000000000000
0.894000000000000000,0.894000000000000000,1.300000000000000000
0.896000000000000000,0.896000000000000000,1.300000000000000000
0.898000000000000000,0.898000000000000000,1.300000000000000000
0.900000000000000000,0.900000000000000000,1.300000000000000000
0.902000000000000000,0.902000000000000000,1.300000000000000000
0.904000000000000000,0.904000000000000000,1.300000000000000000
0.906000000000000000,0.906000000000000000,1.300000000000000000
0.908000000000000000,0.908000000000000000,1.300000000000000000
0.910000000000000000,0.910000000000000000,1.300000000000000000
0.912000000000000000,0.912000000000000000,1.300000000000000000
0.914000000000000000,0.914000000000000000,1.300000000000000000
0.916000000000000000,0.916000000000000000,1.300000000000000000
0.918000000000000000,0.918000000000000000,1.300000000000000000
0.920000000000000000,0.920000000000000000,1.300000000000000000
0.922000000000000000,0.922000000000000000,1.300000000000000000
0.924000000000000000,0.924000000000000000,1.300000000000000000
0.926000000000000000,0.926000000000000000,1.300000000000000000
0.928000000000000000,0.928000000000000000,1.300000000000000000
0.930000000000000000,0.930000000000000000,1.300000000000000000
0.932000000000000000,0.932000000000000000,1.300000000000000000
0.934000000000000000,0.934000000000000000,1.300000000000000000
0.936000000000000000,0.936000000000000000,1.300000000000000000
0.938000000000000000,0.938000000000000000,1.300000000000000000
